productId,date,views,likes,rating,ratingCount
4343194,2024120220,50000,3208,4.9,195
4245514,2024120220,140000,2858,4.8,24
4537667,2024120220,30000,2226,4.7,25
4415142,2024120220,30000,2828,4.9,72
3721889,2024120220,30000,3729,4.9,399
4502617,2024120220,30000,1904,5,47
3531673,2024120220,11000,2834,4.8,561
4483649,2024120220,40000,4076,4.8,27
4502935,2024120220,40000,3750,4.8,12
4066143,2024120220,8600,653,4.7,14
3886487,2024120220,30000,6958,4.9,364
4075076,2024120220,40000,12865,4.9,1765
4452600,2024120220,70000,4413,4.9,48
4319321,2024120220,60000,12769,4.9,1457
2114455,2024120220,19000,1950,4.9,502
4385586,2024120220,50000,2397,4.8,20
3757717,2024120220,19000,4995,4.8,424
4495199,2024120220,50000,4561,4.9,107
2762366,2024120220,80000,41993,4.9,7078
4497287,2024120220,100000,11273,4.9,94
3886488,2024120220,30000,4045,4.8,226
2091749,2024120220,20000,40175,4.8,9234
1622068,2024120220,20000,37638,4.9,8208
1611123,2024120220,50000,11526,4.9,2207
4464038,2024120220,40000,1994,4.9,31
3633596,2024120220,18000,5567,4.8,1257
4589098,2024120220,20000,1164,5,1
4503530,2024120220,30000,1204,4.8,13
4525647,2024120220,20000,1294,5,36
1470186,2024120220,30000,22629,4.8,5309
3976287,2024120220,40000,8829,4.8,429
3860419,2024120220,20000,16563,4.9,408
1699941,2024120220,20000,27802,4.9,6873
2252756,2024120220,20000,33307,4.9,3656
3536576,2024120220,40000,24540,4.8,1557
3156291,2024120220,20000,9645,4.9,556
4062428,2024120220,16000,1965,4.8,12003
4457067,2024120220,40000,5443,4.7,46
4065718,2024120220,20000,2244,4.9,291
3541306,2024120220,60000,13745,4.5,346
3008039,2024120220,18000,7120,4.8,2349
4483651,2024120220,30000,4109,4.8,29
4194248,2024120220,2900,181,5,2
3548071,2024120220,30000,3747,4.9,603
3900484,2024120220,40000,7405,4.9,164
4421913,2024120220,20000,958,5,48
4075077,2024120220,50000,9807,4.9,900
4375129,2024120220,40000,3534,4.9,112
4563123,2024120220,14000,926,5,5
4343197,2024120220,40000,1639,4.9,88
2101922,2024120220,17000,13116,4.8,2595
1092992,2024120220,14000,81325,4.9,62315
4234923,2024120220,40000,5150,4.9,393
3598806,2024120220,20000,1197,4.9,11
4501456,2024120220,30000,1691,4.9,30
3115168,2024120220,17000,8657,4.9,1821
4475477,2024120220,17000,1684,4.9,144
2895244,2024120220,30000,15993,4.7,2354
3531650,2024120220,8800,3046,4.8,856
4471344,2024120220,15000,2261,4.9,58
4409450,2024120220,20000,6548,4.9,242
3598798,2024120220,17000,2780,5,114
1890398,2024120220,16000,15029,4.8,4205
4107946,2024120220,40000,14222,5,83
4322401,2024120220,18000,999,4.9,118
3029780,2024120220,12000,1633,4.6,102
4284490,2024120220,13000,1907,4.9,157
2114445,2024120220,9900,924,4.9,220
1729744,2024120220,15000,26168,4.9,5275
2851185,2024120220,20000,3570,5,244
3568935,2024120220,15000,4763,4.9,730
3614011,2024120220,40000,13426,4.6,223
4566732,2024120220,19000,737,4.9,24
3583772,2024120220,13000,2018,4.9,104
3046006,2024120220,60000,24866,4.9,3261
4503558,2024120220,20000,1864,4.9,31
3974330,2024120220,30000,8049,4.9,263
2741207,2024120220,50000,9388,4.7,825
4452180,2024120220,30000,1902,4.8,40
3777398,2024120220,20000,2398,4.9,799
4096085,2024120220,17000,2747,4.9,142
2733094,2024120220,30000,3285,4.8,194
2768824,2024120220,20000,5973,4.8,769
3552362,2024120220,20000,7536,4.9,760
4405516,2024120220,20000,1461,4.6,14
4285460,2024120220,30000,955,4.9,10
4430590,2024120220,30000,2104,4.9,89
3930870,2024120220,18000,2503,4.9,126
3347848,2024120220,14000,2657,4.9,587
4047740,2024120220,19000,5201,4.9,465
4483656,2024120220,20000,1585,5,21
4538900,2024120220,4000,164,4.6,11
2200197,2024120220,11000,3641,4.9,422
4502795,2024120220,30000,3454,4.7,21
4548286,2024120220,14000,571,,
4341210,2024120220,20000,1279,4.9,41
2622254,2024120220,20000,16772,4.9,1976
4493982,2024120220,30000,1842,4.8,31
4264706,2024120220,20000,2292,4.9,29
4548293,2024120220,20000,1069,4.5,2
3878618,2024120220,20000,3033,4.9,761
4201458,2024120220,30000,2403,4.8,69
2435146,2024120220,20000,2683,5,260
3004042,2024120220,40000,15726,4.9,1549
3983703,2024120220,20000,9332,4.9,511
3976295,2024120220,70000,15263,4.8,1232
4457252,2024120220,40000,3848,4.9,148
3559721,2024120220,20000,2978,4.7,164
4287256,2024120220,20000,855,5,6
4550081,2024120220,30000,3342,4.7,23
3976309,2024120220,30000,8065,4.9,1183
4312034,2024120220,20000,7915,4.9,199
4247451,2024120220,16000,1486,4.9,99
2631192,2024120220,9600,11541,4.9,1664
2116344,2024120220,60000,6300,4.8,249
4545221,2024120220,30000,1862,5,6
1952910,2024120220,11000,10359,4.9,2304
4409448,2024120220,16000,4363,4.9,93
4509369,2024120220,20000,2748,4.8,8
3366788,2024120220,20000,15369,4.9,1181
3756839,2024120220,20000,8027,4.8,1197
4502788,2024120220,30000,2732,4.8,26
2604048,2024120220,20000,10126,4.9,503
3128322,2024120220,20000,16703,4.8,1768
4442079,2024120220,13000,691,4.9,15
3610860,2024120220,13000,5016,4.8,414
2785379,2024120220,30000,20055,4.8,1105
1846562,2024120220,40000,16059,4.9,877
4546106,2024120220,20000,606,4.4,17
4208171,2024120220,30000,2365,4.9,314
3841946,2024120220,20000,5896,4.9,244
3696635,2024120220,30000,2313,4.9,151
4226095,2024120220,18000,5471,4.9,210
3983678,2024120220,20000,956,4.9,32
3639998,2024120220,30000,8145,4.9,772
4537664,2024120220,30000,2229,4.9,41
4436943,2024120220,17000,1619,4.9,31
3892789,2024120220,19000,5129,4.8,258
4483652,2024120220,20000,1396,4.7,27
3605481,2024120220,13000,1994,4.9,97
3619062,2024120220,50000,4342,4.8,242
3485453,2024120220,20000,10120,4.8,2511
1354129,2024120220,20000,22235,4.8,9900
4222746,2024120220,20000,1824,4.8,215
4517688,2024120220,20000,695,5,3
4517169,2024120220,16000,583,4.9,16
2355070,2024120220,10000,4220,4.9,1032
2200997,2024120220,8700,1352,4.9,197
3377448,2024120220,7000,566,4.8,50
4463013,2024120220,12000,896,4.9,90
2965276,2024120220,80000,8643,4.9,256
3741622,2024120220,17000,3372,4.8,425
4557507,2024120220,20000,780,5,18
2445942,2024120220,18000,3519,4.9,378
4270592,2024120220,30000,11335,4.8,311
3598800,2024120220,17000,5508,4.9,190
4507335,2024120320,340000,17030,4.9,578
3276429,2024120320,180000,19337,4.9,4011
3976350,2024120320,130000,42793,4.9,3820
3976349,2024120320,100000,22802,4.9,3774
2355071,2024120320,130000,13502,4.9,1782
1178135,2024120320,130000,64868,4.9,10421
3682262,2024120320,110000,28509,4.9,3798
1163169,2024120320,140000,71476,4.9,11121
2679789,2024120320,230000,9104,4.9,718
1128656,2024120320,90000,55391,4.8,24234
4201442,2024120320,100000,18443,4.9,1388
4452597,2024120320,210000,5835,4.9,299
4421920,2024120320,130000,4058,4.9,50
1762407,2024120320,90000,19368,4.9,5798
4371012,2024120320,120000,12608,4.9,1092
3046012,2024120320,140000,13555,4.9,2444
3913010,2024120320,80000,11166,4.9,1167
4328804,2024120320,140000,17013,4.9,342
2716424,2024120320,110000,17395,4.9,2510
3771106,2024120320,120000,49062,4.9,3838
4457231,2024120320,290000,22206,4.8,284
3619061,2024120320,120000,10990,4.9,387
810034,2024120320,60000,115230,4.9,53579
3417694,2024120320,50000,4381,4.9,1195
4496170,2024120320,100000,4598,4.8,47
3619060,2024120320,120000,7329,4.7,377
4289228,2024120320,100000,25709,4.9,528
3541310,2024120320,180000,27399,4.7,1981
4201520,2024120320,60000,10468,4.9,708
3754860,2024120320,70000,24956,4.9,1583
3416013,2024120320,100000,24235,4.8,2160
2815896,2024120320,70000,18462,4.8,1553
3633649,2024120320,80000,17690,4.8,3236
4422025,2024120320,70000,8481,4.9,120
2114452,2024120320,40000,4610,4.9,1468
3719993,2024120320,40000,4053,4.8,364
4470119,2024120320,100000,6592,4.9,71
3616974,2024120320,50000,17393,4.9,1309
3008047,2024120320,40000,5102,4.8,1124
4579212,2024120320,80000,4369,4.9,1607
1762406,2024120320,40000,19206,4.9,8972
4421919,2024120320,80000,3479,4.9,28
4202772,2024120320,70000,2670,5,12
1622069,2024120320,60000,80834,4.9,13606
3598811,2024120320,30000,1410,5,12
3290281,2024120320,50000,55155,4.9,5082
3681232,2024120320,80000,19918,4.9,1083
4104562,2024120320,50000,17277,4.7,2377
4374891,2024120320,70000,3985,4.9,219
451851,2024120320,40000,20148,4.9,3420
4550090,2024120320,140000,9199,4.8,165
2101924,2024120320,30000,13033,4.8,3892
4444583,2024120320,110000,6014,4.9,109
3905837,2024120320,80000,10555,4.9,359
3905088,2024120320,80000,5443,4.9,971
4584273,2024120320,40000,869,4.9,51
4452183,2024120320,90000,5603,4.7,50
3734052,2024120320,50000,4266,4.9,129
4226785,2024120320,50000,10779,4.9,733
3771148,2024120320,60000,5724,4.9,740
4457147,2024120320,90000,7537,4.8,128
3559722,2024120320,60000,9386,4.9,707
3976283,2024120320,40000,14580,4.9,830
3172980,2024120320,110000,7782,4.9,467
4201989,2024120320,60000,5290,4.8,223
2820790,2024120320,60000,9943,4.9,532
4374819,2024120320,60000,4053,4.8,61
3734054,2024120320,60000,6981,5,127
4356158,2024120320,100000,2156,4.8,46
3479543,2024120320,50000,12030,4.9,931
2871797,2024120320,50000,16729,4.9,1930
4546104,2024120320,60000,2175,4.9,98
104239,2024120320,40000,41072,4.9,32720
4343634,2024120320,40000,4099,4.8,215
4080311,2024120320,70000,1868,4.9,175
4562716,2024120320,16000,1524,4.9,18
3552361,2024120320,60000,10408,4.9,1037
2200821,2024120320,20000,4012,4.9,827
4523101,2024120320,90000,6345,4.9,118
2894979,2024120320,40000,9039,4.9,703
4442080,2024120320,40000,2494,4.9,53
3754858,2024120320,60000,24804,4.9,2590
810033,2024120320,30000,105974,4.9,39092
2679781,2024120320,50000,5013,4.9,223
4201382,2024120320,30000,1879,4.9,467
4247441,2024120320,20000,1119,5,27
4356159,2024120320,90000,1372,4.9,24
4047739,2024120320,30000,7658,4.9,448
4502588,2024120320,50000,2623,4.8,39
3754859,2024120320,40000,26327,4.9,1902
2735953,2024120320,30000,4550,4.9,1564
3884791,2024120320,50000,9247,4.9,446
2800835,2024120320,70000,28940,4.8,3102
4540912,2024120320,60000,2592,4.4,43
1729707,2024120320,50000,22795,4.9,1971
4374732,2024120320,40000,2367,4.8,96
3976282,2024120320,30000,6730,4.9,592
3976280,2024120320,50000,6245,4.9,752
4561982,2024120320,40000,1283,5,21
4636163,2024120320,120000,2731,4.9,59
3479542,2024120320,50000,10713,4.9,623
1739589,2024120320,50000,11192,4.9,3378
4492190,2024120320,80000,4697,4.8,36
3771095,2024120320,20000,3391,5,185
4501462,2024120320,50000,4978,4.8,75
3901126,2024120320,40000,7114,4.9,478
4071259,2024120320,20000,3181,4.9,73
4557500,2024120320,80000,3926,4.9,69
3817480,2024120320,40000,3352,4.9,243
685185,2024120320,30000,29153,4.8,13747
490093,2024120320,30000,28963,4.9,9188
4289227,2024120320,20000,6710,4.9,255
4502604,2024120320,50000,3091,4.9,54
311052,2024120320,20000,119126,4.9,47685
816033,2024120320,50000,53827,4.9,16819
3900482,2024120320,60000,8412,4.9,77
4501461,2024120320,60000,6313,4.8,64
2733842,2024120320,30000,5930,4.9,438
3682923,2024120320,80000,6486,4.7,141
4341208,2024120320,40000,1884,4.9,127
4522544,2024120320,40000,2585,4.8,59
957758,2024120320,40000,33966,4.9,11337
4111710,2024120320,50000,1953,4.8,140
4525646,2024120320,20000,1492,4.9,30
3445112,2024120320,30000,4557,4.9,1821
4523100,2024120320,60000,3410,4.9,47
1262092,2024120320,80000,26669,4.8,1738
4348056,2024120320,20000,1048,4.9,72
3302488,2024120320,20000,11526,4.8,862
4394649,2024120320,40000,1686,4.9,126
1568047,2024120320,30000,37531,4.8,14312
1231944,2024120320,30000,17946,4.9,2601
4222747,2024120320,40000,3125,4.8,107
4371041,2024120320,40000,7325,4.9,322
3046014,2024120320,50000,26132,4.9,3502
2733851,2024120320,30000,2813,4.9,114
3772525,2024120320,50000,6861,4.9,302
4537667,2024120320,40000,2268,4.7,32
3791112,2024120320,40000,4605,4.8,289
3721889,2024120320,30000,3785,4.9,405
4066143,2024120320,11000,685,4.7,16
2820792,2024120320,30000,3816,4.9,146
4453772,2024120320,50000,2883,4.9,89
3976287,2024120320,50000,8861,4.8,435
2284961,2024120320,20000,2068,4.9,317
2762366,2024120320,80000,42157,4.9,7092
4589098,2024120320,20000,1202,5,2
4502617,2024120320,30000,1953,5,52
1699941,2024120320,20000,27826,4.9,6877
4415142,2024120320,30000,2879,4.9,77
4497287,2024120320,100000,11621,4.9,94
4245514,2024120320,150000,2923,4.8,24
2113853,2024120320,40000,26439,4.9,2810
4502935,2024120320,40000,3806,4.8,13
4075076,2024120320,40000,12887,4.9,1773
4343194,2024120320,50000,3217,4.9,204
3531673,2024120320,12000,2836,4.8,563
4503530,2024120320,30000,1261,4.9,16
4385586,2024120320,60000,2455,4.9,30
4452600,2024120320,80000,4458,4.9,49
2091749,2024120320,20000,40186,4.8,9238
3757717,2024120320,19000,5006,4.8,427
3886487,2024120320,30000,6965,4.9,368
4343632,2024120320,20000,1743,4.9,123
4483649,2024120320,40000,4183,4.8,32
1470186,2024120320,30000,22639,4.8,5314
2114455,2024120320,19000,1953,4.9,509
1622068,2024120320,20000,37652,4.9,8207
3886488,2024120320,30000,4050,4.8,232
4319321,2024120320,60000,12795,4.9,1486
4495199,2024120320,60000,4632,4.9,113
3541306,2024120320,70000,14033,4.5,347
3536576,2024120320,40000,24631,4.8,1562
3008039,2024120320,19000,7122,4.8,2351
3156291,2024120320,20000,9675,4.9,559
4471344,2024120320,17000,2295,4.9,61
4457067,2024120320,50000,5617,4.7,54
3633596,2024120320,18000,5582,4.8,1259
1611123,2024120320,50000,11571,4.9,2209
4065718,2024120320,20000,2269,4.9,292
4563123,2024120320,15000,976,5,8
4375129,2024120320,40000,3601,4.9,116
4525647,2024120320,20000,1311,5,36
3598806,2024120320,20000,1252,4.8,12
3860419,2024120320,20000,16604,4.9,415
1092992,2024120320,14000,81302,4.9,62320
4107946,2024120320,40000,14467,5,84
4075077,2024120320,50000,9828,4.9,903
4062428,2024120320,17000,1972,4.8,12008
4452180,2024120320,40000,1996,4.8,44
2252756,2024120320,20000,33317,4.9,3662
3115168,2024120320,18000,8672,4.9,1828
4483651,2024120320,30000,4173,4.9,34
2895244,2024120320,40000,16060,4.7,2355
2101922,2024120320,18000,13124,4.8,2596
3548071,2024120320,30000,3757,4.9,611
3598798,2024120320,18000,2831,5,116
4284490,2024120320,14000,1920,4.9,158
4234923,2024120320,40000,5201,4.8,397
4264706,2024120320,20000,2305,4.9,32
4343197,2024120320,40000,1642,4.8,93
4421913,2024120320,20000,976,5,50
3531650,2024120320,9200,3059,4.8,856
3029780,2024120320,13000,1652,4.6,103
3974330,2024120320,30000,8101,4.9,263
4475477,2024120320,18000,1700,4.9,147
4501456,2024120320,30000,1720,4.9,30
1890398,2024120320,17000,15037,4.8,4208
4405516,2024120320,20000,1521,4.6,15
4194248,2024120320,2900,182,5,3
3900484,2024120320,40000,7420,4.9,170
1729744,2024120320,16000,26179,4.9,5282
4322401,2024120320,18000,1016,4.9,122
4409450,2024120320,20000,6603,4.9,243
2741207,2024120320,50000,9443,4.7,829
2851185,2024120320,20000,3612,5,245
4548286,2024120320,16000,595,4.3,3
4312034,2024120320,20000,8005,4.9,205
4621780,2024120320,11000,383,,
3568935,2024120320,15000,4779,4.9,731
4285460,2024120320,30000,999,4.9,12
3485453,2024120320,20000,10186,4.8,2514
3046006,2024120320,60000,24895,4.9,3260
3614011,2024120320,40000,13438,4.6,222
2355070,2024120320,10000,4225,4.9,1033
2733094,2024120320,40000,3316,4.8,195
4537664,2024120320,30000,2387,4.9,42
4343195,2024120320,50000,1803,4.9,173
2114445,2024120320,10000,919,4.9,221
4502795,2024120320,40000,3510,4.7,21
3777398,2024120320,20000,2403,4.9,803
4503558,2024120320,30000,1903,4.8,33
3878618,2024120320,20000,3069,4.9,762
4096085,2024120320,17000,2782,4.9,143
4483656,2024120320,30000,1634,5,25
2768824,2024120320,20000,5999,4.8,772
4548293,2024120320,20000,1100,4.5,2
3756839,2024120320,20000,8065,4.8,1200
4566732,2024120320,19000,754,4.9,27
4430590,2024120320,30000,2162,4.9,91
3976295,2024120320,70000,15265,4.8,1232
4201458,2024120320,30000,2426,4.8,74
3559721,2024120320,20000,3012,4.7,166
3583772,2024120320,13000,2029,4.9,104
3930870,2024120320,18000,2517,4.9,127
4047740,2024120320,19000,5200,4.9,467
3552362,2024120320,20000,7547,4.9,764
4493982,2024120320,30000,1902,4.8,32
4538900,2024120320,4200,166,4.7,12
2200197,2024120320,11000,3649,4.9,422
4287256,2024120320,20000,881,5,7
4442079,2024120320,15000,721,4.9,15
4502788,2024120320,30000,2784,4.8,28
4550081,2024120320,40000,3540,4.7,27
4509369,2024120320,20000,2821,4.8,9
3128322,2024120320,20000,16741,4.8,1773
3366788,2024120320,20000,15398,4.9,1181
3347848,2024120320,14000,2658,4.9,590
4341210,2024120320,20000,1280,4.9,41
4457252,2024120320,40000,3945,4.9,154
2785379,2024120320,40000,20125,4.8,1110
2622254,2024120320,20000,16769,4.9,1977
2435146,2024120320,20000,2696,5,263
2116344,2024120320,60000,6330,4.8,249
4546106,2024120320,20000,620,4.5,20
3983703,2024120320,20000,9343,4.9,519
4517688,2024120320,20000,735,5,4
3610860,2024120320,13000,5051,4.8,415
3976309,2024120320,30000,8073,4.9,1183
2631192,2024120320,10000,11546,4.9,1668
1952910,2024120320,11000,10369,4.9,2306
4208171,2024120320,30000,2373,4.9,319
4537666,2024120320,20000,1525,4.9,15
4409448,2024120320,16000,4405,4.9,97
4483652,2024120320,20000,1441,4.7,27
3639998,2024120320,30000,8180,4.9,775
1846562,2024120320,40000,16093,4.9,879
4251966,2024120320,40000,516,5,28
3605481,2024120320,14000,2019,4.9,98
4226095,2024120320,18000,5486,4.9,214
3004042,2024120320,40000,15737,4.9,1552
3983678,2024120320,20000,989,4.9,37
4247451,2024120320,16000,1494,4.9,100
4436943,2024120320,18000,1654,4.9,34
4517169,2024120320,17000,586,4.7,17
3741622,2024120320,18000,3401,4.8,428
2604048,2024120320,20000,10146,4.9,504
4517602,2024120320,7400,323,5,1
3841946,2024120320,20000,5905,4.9,246
3879816,2024120320,18000,9528,4.8,537
1354129,2024120320,20000,22247,4.8,9906
4463013,2024120320,13000,909,4.9,91
3696635,2024120320,40000,2346,4.9,154
4264704,2024120320,20000,890,4.7,9
4270592,2024120320,30000,11349,4.8,314
4270593,2024120320,20000,9258,4.8,330
2200997,2024120320,9100,1358,4.9,197
3598800,2024120320,18000,5567,4.9,191
4222746,2024120320,20000,1838,4.8,216
4507335,2024120420,340000,17114,4.9,629
3276429,2024120420,190000,19477,4.9,4020
3976350,2024120420,130000,42896,4.9,3849
3976349,2024120420,100000,22918,4.9,3813
2355071,2024120420,140000,13617,4.9,1798
3682262,2024120420,120000,28737,4.9,3831
1178135,2024120420,140000,64936,4.9,10439
1163169,2024120420,140000,71553,4.9,11132
2679789,2024120420,240000,9239,4.9,725
1128656,2024120420,100000,55553,4.8,24256
4371012,2024120420,130000,12845,4.9,1110
4452597,2024120420,210000,5910,4.9,311
4457231,2024120420,330000,23287,4.8,327
4201442,2024120420,90000,18500,4.9,1397
3046012,2024120420,150000,13654,4.9,2471
2716424,2024120420,110000,17533,4.9,2529
4328804,2024120420,140000,17290,4.9,347
3771106,2024120420,130000,49322,4.9,3853
4421920,2024120420,140000,4133,4.9,62
3913010,2024120420,70000,11257,4.9,1178
4356158,2024120420,130000,2469,4.8,47
4496170,2024120420,100000,4884,4.8,53
810034,2024120420,60000,115242,4.9,53597
3417694,2024120420,50000,4405,4.9,1205
3619061,2024120420,130000,11186,4.9,396
3541310,2024120420,180000,27674,4.7,1987
4289228,2024120420,100000,25841,4.9,536
3754860,2024120420,80000,25173,4.9,1589
2815896,2024120420,70000,18576,4.8,1556
3633649,2024120420,90000,17842,4.8,3241
3619060,2024120420,130000,7453,4.7,388
4287472,2024120420,150000,9113,4.9,187
4201520,2024120420,60000,10566,4.9,719
3416013,2024120420,100000,24377,4.8,2174
2894979,2024120420,50000,9138,4.9,703
4202772,2024120420,80000,2779,4.9,14
4470119,2024120420,100000,6862,4.9,82
4550090,2024120420,150000,9770,4.8,183
4541879,2024120420,70000,4309,4.7,15
3598811,2024120420,30000,1572,5,17
4579212,2024120420,80000,4636,4.9,1632
4422025,2024120420,70000,8591,4.9,127
1762406,2024120420,40000,19236,4.9,8981
3616974,2024120420,50000,17493,4.9,1317
3719993,2024120420,40000,4058,4.8,365
2114452,2024120420,40000,4618,4.9,1474
3290281,2024120420,50000,55187,4.9,5092
4457147,2024120420,90000,7842,4.8,139
4104562,2024120420,60000,17355,4.7,2415
3008047,2024120420,40000,5146,4.8,1126
4452183,2024120420,100000,6134,4.7,53
4523101,2024120420,100000,6613,4.9,128
3681232,2024120420,80000,19978,4.9,1095
1622069,2024120420,60000,80869,4.9,13619
1762407,2024120420,110000,19574,4.9,5821
451851,2024120420,40000,20168,4.9,3424
4374891,2024120420,70000,4047,4.9,230
2101924,2024120420,30000,13056,4.8,3899
3771148,2024120420,70000,5847,4.9,750
3905088,2024120420,80000,5438,4.9,989
4584273,2024120420,40000,966,4.9,73
3734052,2024120420,60000,4561,4.9,136
4421919,2024120420,80000,3548,4.9,33
4444583,2024120420,110000,6133,4.9,119
