productId,brandName,productName,price,discountRate,currentlyViewing,currentlyBuying,ranking,trending,totalSales,colors,date,category
4305227,나인제트,헤비코튼 크루넥 머슬 니트 (블랙) 24NTL01,49990,40,228,0,88,0,1700,블랙,2024120220,clothes_top
4397049,메종미네드,[4COLOR] DOODLE HEART HOODIE,55390,30,84,0,89,0,2400,,2024120220,clothes_top
659554,이에스엔,[세트]  하프 폴라 니트 티셔츠,32700,58,61,0,90,0,260000,,2024120220,clothes_top
1629142,무신사 스탠다드,미니멀 모크 넥 니트 [블랙],59390,15,21,0,91,0,13000,블랙,2024120220,clothes_top
2034137,무신사 스탠다드,릴렉스 핏 크루 넥 반팔 티셔츠 2팩,23790,25,20,44,92,0,240000,,2024120220,clothes_top
2705733,무신사 스탠다드,레이어드 크루 넥 긴팔 티셔츠_일반 기장 [화이트],15890,20,25,30,93,0,30000,화이트,2024120220,clothes_top
1685307,마인드브릿지,[3팩]고밀도순면기본반팔티셔츠  MATS0101,19900,0,53,30,94,0,96000,,2024120220,clothes_top
3481826,무신사 스탠다드,리브드 니트 후디드 집업 [미디엄 그레이],49990,37,59,0,95,0,6300,그레이,2024120220,clothes_top
3286918,마리떼,3PACK SMALL REGULAR LOGO TEE mix,29400,40,184,0,96,0,15000,,2024120220,clothes_top
2990438,1989스탠다드,1989 자수 후드 (STHSTD-0025),34900,58,28,0,97,0,19000,,2024120220,clothes_top
3452344,세터,세터 아플리케 리벳 후드 클래식 네이비,111750,25,48,0,98,0,2200,네이비,2024120220,clothes_top
2184395,굿라이프웍스,마일드 보카시 크루넥 스웨터 오버핏 니트 블루,29800,45,393,0,99,0,11000,블루,2024120220,clothes_top
3735510,유니온블루,CASHMERE WOOL CREWNECK KNIT [MELANGE GREY],103500,25,79,0,100,0,1600,grey,2024120220,clothes_top
4454673,비터셀즈,[기모] 레드애플 스웻셔츠-오트밀,28910,51,233,0,101,0,1600,,2024120220,clothes_top
4328688,트릴리온,헤어리 그래픽 로고 오버핏 자카드 니트 (BLACK),32880,37,226,0,102,0,2000,black,2024120220,clothes_top
4285379,더콜디스트모먼트,TCM rag hoodie (black),71200,20,203,30,103,0,1600,black,2024120220,clothes_top
4279994,노매뉴얼,A.G HOODIE - BROWN,45080,51,20,0,104,0,1600,brown,2024120220,clothes_top
3442674,슈퍼서브,THUNDER  브러쉬드 니트 - 네이비,48900,34,49,0,105,0,6000,네이비,2024120220,clothes_top
4071966,오피쉬,"레터링 후디, 블랙",52250,45,260,0,106,0,3300,블랙,2024120220,clothes_top
3539903,디미트리블랙,에센셜 헤어리 라운드 니트_스카이블루,32800,40,182,0,107,0,4900,블루,2024120220,clothes_top
2302738,브라운브레스,TAG OG HOODIE - NAVY,80100,10,52,0,108,0,14000,navy,2024120220,clothes_top
4405632,리,부클 빅 트위치 로고 니트 라이트 그레이,81750,25,77,0,109,0,0,그레이,2024120220,clothes_top
2734776,에스피오나지,Heavyweight Waffle Knit Sweater Olive,74250,25,106,0,110,0,3200,,2024120220,clothes_top
2722795,브라운브레스,TAG HOODIE - MELANGE GREY,80100,10,57,0,111,0,6700,grey,2024120220,clothes_top
4329700,에이치덱스,자이언트핏 럭비 저지 롱 슬리브,53400,40,156,0,112,0,2100,,2024120220,clothes_top
1642903,무신사 스탠다드,헤비웨이트 오버사이즈 후디드 스웨트셔츠 [블랙],42390,15,16,0,113,0,23000,블랙,2024120220,clothes_top
655833,커스텀어클락,[코튼100]소프트 베이직 터틀넥 니트 9 COLOR COOSKT006,29500,50,73,0,114,0,34000,,2024120220,clothes_top
3019653,엘무드,화란 세미오버 니트 ( 20COLOR ),44900,50,357,0,115,0,5400,,2024120220,clothes_top
1620237,폴로 랄프 로렌,케이블니트 코튼 스웨터 - 블루,259000,0,63,0,116,0,3700,블루,2024120220,clothes_top
4450944,디미트리블랙,2WAY 에센셜 헤비웨이트 노르딕 가디건_차콜 그레이,49800,29,100,0,117,0,1200,그레이 | 차콜,2024120220,clothes_top
2726744,인템포무드,하찌 엘보 볼륨 풀오버_와인,58800,30,73,0,118,0,6000,,2024120220,clothes_top
2759813,세인트페인,SP 팀 로고 후드-멜란지 그레이,59500,30,82,0,119,0,11000,그레이,2024120220,clothes_top
2725585,슬로우애시드,블러리 로고 스웨트셔츠 [블랙],39000,51,117,0,120,0,18000,블랙,2024120220,clothes_top
4280128,노매뉴얼,COWICHAN HOODED ZIP-UP - NAVY,89400,40,85,0,121,0,1200,navy,2024120220,clothes_top
2970544,슬로우애시드,피치스킨 러스티 로고 스웨트셔츠 [딥블루],39000,51,122,0,122,0,17000,블루,2024120220,clothes_top
2814469,마인드브릿지,하프집업니트 - 6color MXKT7126,19900,78,404,33,123,0,9700,,2024120220,clothes_top
3675284,라이크더모스트,소프트 LTMT 오버 후디 (블루),25714,57,136,0,124,0,16000,블루,2024120220,clothes_top
4425280,테이크이지,페어아일 니트 (브라운),39900,42,249,0,125,0,1200,브라운,2024120220,clothes_top
4467468,언탭트 스튜디오,[2PACK]소프트 하프 폴라 모크넥 니트 티셔츠 3Color,32800,30,78,0,126,0,2300,,2024120220,clothes_top
2778674,무신사 스탠다드,메리노 울 블렌드 하이게이지 터틀 넥 니트 [블랙],29990,36,59,0,127,0,14000,블랙,2024120220,clothes_top
3494992,수아레,워셔블 케이블 라운드 니트 - 5 COLOR,28720,36,369,66,128,0,22000,,2024120220,clothes_top
2139704,미니멀코드,소프트 필링 세미오버 라운드 니트 블랙,29500,50,26,0,129,0,7600,블랙,2024120220,clothes_top
4440027,아메스 월드와이드,BIG TYPO HOODIE BLACK,51790,30,107,0,130,0,1900,black,2024120220,clothes_top
4496913,브라운브레스,KITTY TAG HOODIE - OATMEAL,98100,10,37,0,131,0,0,,2024120220,clothes_top
4348548,네스티킥,Int Prty Hoodie (White)_K24ZB765,49900,41,65,0,132,0,1500,white,2024120220,clothes_top
2096583,코드그라피,[SET] [후드티 OR 맨투맨 선택] CGP 아치 로고 셋업_다크그레이,50425,57,120,0,133,0,11000,그레이,2024120220,clothes_top
4531158,얼킨 캔버스,베티붑 오버핏 브이넥 니트_레드,41300,30,76,0,134,0,1100,,2024120220,clothes_top
4351643,미세키서울,Side button knit GREY,138000,0,213,0,135,0,0,grey,2024120220,clothes_top
3539176,트릴리온,워셔블 투 톤 크루넥 그래픽 니트 (BLACK),19990,62,210,38,136,0,17000,black,2024120220,clothes_top
4483619,더콜디스트모먼트,TCM starfish mini logo mohair knit (beige),91200,20,198,0,137,0,0,,2024120220,clothes_top
876277,필루미네이트,[블랙]B-스테디 하프 폴라넥-블랙,26000,0,45,0,138,0,43000,블랙,2024120220,clothes_top
4227437,스탠다드에러,87-STAN081 원포켓 빈티지 오버핏 긴팔 체크 셔츠 네이비,19800,63,97,0,139,0,7800,네이비,2024120220,clothes_top
4612418,파르티멘토,브러쉬드 모헤어 페어아일 니트 브라운,35500,43,463,40,140,0,1200,브라운,2024120220,clothes_top
2705740,무신사 스탠다드,오버사이즈 스웨트셔츠 [블랙],28390,25,31,0,141,0,14000,블랙,2024120220,clothes_top
4378833,아미,레드 하트 로고 후드 - 헤더 그레이 / BFUSW200730055,236990,57,55,0,142,0,0,그레이,2024120220,clothes_top
3833439,쿠어,캐시팝 트위드 크루넥 니트 (블랙),66000,40,84,0,143,0,1200,블랙,2024120220,clothes_top
4421529,디미트리블랙,에센셜 헤어리 라운드 니트_오트밀,37800,31,201,0,144,0,1500,,2024120220,clothes_top
2697813,프렌다,PRDA DENIM PATCH CREWNECK SHIRT,27600,60,240,0,145,0,19000,,2024120220,clothes_top
4567880,론론,CAT JACQUARD HOOD ZIP UP KNIT NAVY,116200,30,236,0,146,0,0,navy,2024120220,clothes_top
4249938,아미,빅하트 로고 니트 - 차콜 / UKS002018067,285990,62,59,0,147,0,0,차콜,2024120220,clothes_top
843276,이에스엔,퍼펙트 터틀넥 니트 티셔츠 블랙,21400,45,76,0,148,0,36000,블랙,2024120220,clothes_top
4424524,낫온리포투데이,넘버볼 후드티 [멜란지 그레이],39000,51,135,0,149,0,1100,그레이,2024120220,clothes_top
4446128,네스티킥,Banana Boy Hoodie (Brown)_K24ZB767,49900,41,27,0,150,0,1300,brown,2024120220,clothes_top
3777727,유니온블루,CASHMERE WOOL CREWNECK KNIT [LIGHT GREY],103500,25,73,0,151,0,0,grey,2024120220,clothes_top
3442679,슈퍼서브,THUNDER  브러쉬드 니트 - 핑크,48900,34,114,0,152,0,8500,,2024120220,clothes_top
4279928,노매뉴얼,O.D CHECK SHIRT - BLACK,69020,42,55,0,153,0,2800,black,2024120220,clothes_top
2419002,에스피오나지,Miller Knit Sweater Burnt Orange,66750,25,67,0,154,0,4300,,2024120220,clothes_top
3727680,슈퍼서브,[SET] THUNDER 브러쉬드 니트 2PACK,79900,46,17,0,155,0,3200,,2024120220,clothes_top
4319449,마리떼,BOUCLE CLASSIC LOGO SWEATER dark pink,135150,15,199,0,156,0,0,,2024120220,clothes_top
2723764,수아레,하찌 카라 투웨이 집업 니트 - 6 COLOR,30500,51,329,70,157,0,58000,,2024120220,clothes_top
4361219,소버먼트,980G 피그먼트 맨투맨-워시드 블랙-,57200,40,73,0,158,0,1300,블랙,2024120220,clothes_top
2091652,폴로 랄프 로렌,케이블니트 코튼 스웨터 - 그레이,259000,0,39,0,159,0,2200,그레이,2024120220,clothes_top
1875849,무신사 스탠다드,링클프리 드레스 셔츠 [화이트],31290,15,25,0,160,0,23000,화이트,2024120220,clothes_top
996177,무신사 스탠다드,릴렉스 핏 크루 넥 반팔 티셔츠 [화이트],14290,10,31,0,161,0,540000,화이트,2024120220,clothes_top
4265253,테켓,Plan Half Zip-Up Sweatshirt Black,75200,20,41,0,162,0,1100,black,2024120220,clothes_top
2785403,엑스톤즈,XTK036 알렌 스트라이프 모헤어 니트 (BLACK/GRAY),44850,35,64,0,163,0,4300,black,2024120220,clothes_top
4329587,밀리언코르,[5574] 헤어리 브이넥 니트 (아이보리),32000,41,128,0,164,0,2100,,2024120220,clothes_top
1710327,블론드나인,크루넥 리브 니트 스웨터_블랙,23200,65,65,0,165,0,80000,블랙,2024120220,clothes_top
4319472,모즈모즈,헤비 웨이트 피그먼트 나그랑 뒷절개 오버핏 맨투맨 챠콜,39900,48,120,0,166,0,1400,,2024120220,clothes_top
3539169,트릴리온,워셔블 투 톤 크루넥 그래픽 니트 (KHAKI),19990,62,198,30,167,0,7500,,2024120220,clothes_top
3417707,무신사 스탠다드 우먼,우먼즈 슬림 크루 넥 긴소매 티셔츠 [블랙],15990,15,55,0,168,0,10000,블랙,2024120220,clothes_top
3650001,파르티멘토 우먼,릴리 부클 니트 스웨터_차콜,62930,30,25,0,169,0,3700,차콜,2024120220,clothes_top
4421709,맨인스토어 프로덕트,피그먼트 헤비 스웨트 후디_Charcoal,59900,14,29,0,170,0,0,charcoal,2024120220,clothes_top
3458174,탑텐,공용) 코튼 베이직 반팔티 3PACK_MSE5TS3001,9900,50,127,60,171,0,14000,,2024120220,clothes_top
3856743,언탭트 스튜디오,시티보이 빅 오버핏 빅사이즈 옥스포드 셔츠 4 COLOR,18360,60,147,37,172,0,41000,,2024120220,clothes_top
3302463,에이치덱스,심볼 에어 머슬핏 숏 슬리브,21600,40,98,0,173,0,12000,,2024120220,clothes_top
3656142,마인드브릿지,[COMFY]케이블세미오버핏니트 - 7color MYKT71A3,39900,63,181,38,174,0,2500,,2024120220,clothes_top
1599217,테이크이지,램스울 크루넥 오버 니트 (연차콜),35100,35,66,0,175,0,65000,차콜,2024120220,clothes_top
4316117,세컨모놀로그,[3color] 코만도 워시드 피그먼트 스웻셔츠_SETS041,29300,67,207,0,176,0,1300,,2024120220,clothes_top
1248490,브론슨,Vintage Long Sleeve Henley Shirt White,48420,15,28,0,177,0,5200,white,2024120220,clothes_top
1642887,무신사 스탠다드,헤비웨이트 오버사이즈 스웨트셔츠 [블랙],23890,40,13,0,178,0,38000,블랙,2024120220,clothes_top
4306299,브론슨,Blue Chambray Work Shirt KR Ver.,62870,15,49,0,179,0,3300,blue,2024120220,clothes_top
4439440,벤힛,Focus 피그먼트 후드티,38900,42,148,0,180,0,2200,,2024120220,clothes_top
2771471,데꼬로소,프롬 캐시미어 하프넥 니트 [블랙],48500,25,19,0,181,0,3500,블랙,2024120220,clothes_top
4390385,쿠어,울 크롭 크루넥 스웨터 (그레이),99000,10,48,0,182,0,0,그레이,2024120220,clothes_top
4311874,아메스 월드와이드,BIG TYPO HOODIE KHAKI,51790,30,40,0,183,0,2000,,2024120220,clothes_top
2043588,노매뉴얼,DOODLE LOGO HOODIE - BLACK,49590,43,110,0,184,0,23000,black,2024120220,clothes_top
4265231,어나더 아카이브,그래피티 로고 후드티_블랙,28800,42,41,0,185,0,1900,블랙,2024120220,clothes_top
4265255,테켓,Plan Half Zip-Up Sweatshirt Navy,75200,20,88,0,186,0,0,navy,2024120220,clothes_top
4320380,모즈모즈,[SET] 카오스 코듀로이 오버핏 맨투맨 셋업 네이비,55800,40,22,0,187,0,1000,네이비,2024120220,clothes_top
3667321,무센트,원형 백 로고 후드티 (3컬러),44700,61,113,0,188,0,3400,,2024120220,clothes_top
4512312,세터,리벳 아플리케 포켓 로고 후드 10color,83400,40,271,0,189,0,1100,,2024120220,clothes_top
2305840,토마스모어,TE5-SH08 프렌치 스트라이프 셔츠-네이비,59700,0,38,0,190,0,22000,네이비,2024120220,clothes_top
4597373,바우로 프로덕트,소프트 이중직 반폴라 니트 [블랙],39400,21,130,0,191,0,0,블랙,2024120220,clothes_top
3562068,유니온블루,KENSINGTON SHIRT,77900,5,25,0,192,0,9000,,2024120220,clothes_top
2374788,소버먼트,950G 솔리드 후드-8% 멜란지 그레이-,62300,40,26,0,193,0,9200,그레이,2024120220,clothes_top
4421630,맨인스토어 프로덕트,피그먼트 헤비 스웨트 맨투맨_6Color,49900,11,62,0,194,0,2100,,2024120220,clothes_top
2081571,브론슨,Vintage Long Sleeve Henley Shirt Black,48420,15,61,0,195,0,4100,black,2024120220,clothes_top
2913659,필루미네이트,오버핏 그래피티 로고 후디-블랙,39590,38,47,0,196,0,18000,블랙,2024120220,clothes_top
3158061,에이치덱스,[2pack] 메인 스몰 로고 에어 머슬핏 숏 슬리브,57600,20,34,0,197,0,27000,,2024120220,clothes_top
2837412,플레이스 스튜디오,소프트 울 오버핏 풀오버 라운드 니트 7컬러,29200,40,1600,66,198,0,11000,,2024120220,clothes_top
4265193,어나더 아카이브,그래피티 로고 후드티_그레이,28800,42,74,0,199,0,2100,그레이,2024120220,clothes_top
2396645,수아레,워셔블 하찌 니트 - 12 COLOR,22222,62,432,76,200,0,150000,,2024120220,clothes_top
4312423,라티젠,L13 RUGBY BOLD KNIT(BROWN),99450,15,69,0,201,0,0,brown,2024120220,clothes_top
4427040,제로플래닛,노라 투웨이 버튼 가디건 [FOREST],28800,40,156,0,202,0,1900,,2024120220,clothes_top
2913656,필루미네이트,오버핏 그래피티 로고 후디-멜란지그레이,43500,32,55,0,203,0,33000,그레이,2024120220,clothes_top
4384143,마뗑킴,COLOR LINE POINT LOGO KNIT PULLOVER IN GREY,118400,20,142,0,204,0,0,grey,2024120220,clothes_top
2718818,세터,더블린 언발란스 캐시미어 블렌드 니트 클래식 차콜,135200,20,43,0,205,0,7100,차콜,2024120220,clothes_top
2111422,애습,[추가 구매 할인] 반폴라 모크넥 티셔츠,19800,40,19,0,206,0,5900,,2024120220,clothes_top
4265243,어나더 아카이브,그래피티 로고 후드티_차콜,28800,42,88,0,207,0,1800,차콜,2024120220,clothes_top
2723763,수아레,[리뉴얼] 케이블 라운드 니트 - 9 COLOR,29900,34,74,37,208,0,32000,,2024120220,clothes_top
4342389,고스트리퍼블릭,심볼 로고 트랙 폴로 맨투맨 GMT-156,24900,46,282,57,209,0,5400,,2024120220,clothes_top
3533479,에즈카톤,스페이스 헤비코튼 후드 딥그레이 KMHD6723,43800,30,20,0,210,0,13000,그레이,2024120220,clothes_top
4186471,후크,빈티지 워싱 브라운  체크셔츠,29900,66,33,0,211,0,3800,브라운,2024120220,clothes_top
2702396,키뮤어,[하찌 or  케이블 선택] 워셔블 하프집업 니트_12 COLOR,24900,64,104,78,212,0,74000,,2024120220,clothes_top
